2.22;1.11;226.49,"('192.168.1.3', 62357)",2.2016663551330566
13.01,"('192.168.1.3', 62355)",2.2016663551330566
108.32506852226999;162.4899209586724;17.10136322297346,"('192.168.1.3', 51954)",2.233067750930786
13.01,"('192.168.1.3', 62355)",2.233067750930786
13.01,"('192.168.1.3', 62355)",2.233067750930786
13.01,"('192.168.1.3', 62355)",2.233067750930786
1.05;-0.28;225.94,"('192.168.1.3', 62357)",2.248525857925415
-0.12;-1.87;225.35,"('192.168.1.3', 62357)",2.248525857925415
-1.49;-3.71;224.60,"('192.168.1.3', 62357)",2.248525857925415
13.01,"('192.168.1.3', 62355)",2.248525857925415
-2.96;-5.58;223.75,"('192.168.1.3', 62357)",2.257063388824463
13.01,"('192.168.1.3', 62355)",2.2646026611328125
-4.73;-7.48;222.80,"('192.168.1.3', 62357)",2.2646026611328125
13.01,"('192.168.1.3', 62355)",2.2646026611328125
102.76014876495361;147.3150184792744;15.23342876579435,"('192.168.1.3', 51954)",2.2805590629577637
-6.48;-9.31;221.83,"('192.168.1.3', 62357)",2.2805590629577637
13.01,"('192.168.1.3', 62355)",2.295883893966675
-7.95;-10.87;220.92,"('192.168.1.3', 62357)",2.295883893966675
13.01,"('192.168.1.3', 62355)",2.295883893966675
13.01,"('192.168.1.3', 62355)",2.295883893966675
13.00,"('192.168.1.3', 62355)",2.311504364013672
79.68484297177838;158.00259659335785;20.66690738153441,"('192.168.1.3', 51954)",2.3273956775665283
13.00,"('192.168.1.3', 62355)",2.3273956775665283
13.00,"('192.168.1.3', 62355)",2.3273956775665283
-9.14;-11.91;220.04,"('192.168.1.3', 62357)",2.342745065689087
-10.24;-12.46;219.12,"('192.168.1.3', 62357)",2.342745065689087
-11.35;-12.80;218.05,"('192.168.1.3', 62357)",2.342745065689087
13.00,"('192.168.1.3', 62355)",2.342745065689087
-12.34;-13.22;217.00,"('192.168.1.3', 62357)",2.342745065689087
13.00,"('192.168.1.3', 62355)",2.3587872982025146
-13.24;-13.82;215.99,"('192.168.1.3', 62357)",2.3587872982025146
13.00,"('192.168.1.3', 62355)",2.3744118213653564
13.00,"('192.168.1.3', 62355)",2.3744118213653564
-14.12;-14.46;215.03,"('192.168.1.3', 62357)",2.3744118213653564
84.192714489107;167.11399131074967;18.791565998274866,"('192.168.1.3', 51954)",2.39020037651062
13.00,"('192.168.1.3', 62355)",2.39020037651062
-15.08;-14.94;214.08,"('192.168.1.3', 62357)",2.39020037651062
13.00,"('192.168.1.3', 62355)",2.405686140060425
-16.13;-15.28;213.07,"('192.168.1.3', 62357)",2.4213130474090576
-17.27;-15.46;211.98,"('192.168.1.3', 62357)",2.4213130474090576
12.99,"('192.168.1.3', 62355)",2.4213130474090576
12.99,"('192.168.1.3', 62355)",2.4368977546691895
-18.36;-15.70;210.83,"('192.168.1.3', 62357)",2.4368977546691895
12.99,"('192.168.1.3', 62355)",2.4368977546691895
12.99,"('192.168.1.3', 62355)",2.4368977546691895
-19.44;-16.07;209.64,"('192.168.1.3', 62357)",2.4368977546691895
113.19311522381773;144.63966527351877;17.893274068587974,"('192.168.1.3', 51954)",2.452782392501831
12.99,"('192.168.1.3', 62355)",2.453892230987549
-20.67;-16.50;208.46,"('192.168.1.3', 62357)",2.457149028778076
12.99,"('192.168.1.3', 62355)",2.4686896800994873
120.25442753072926;158.1332990680611;10.710625650400836,"('192.168.1.3', 51954)",2.5002553462982178
12.99,"('192.168.1.3', 62355)",2.5155885219573975
12.99,"('192.168.1.3', 62355)",2.5155885219573975
12.99,"('192.168.1.3', 62355)",2.5155885219573975
12.98,"('192.168.1.3', 62355)",2.5155885219573975
12.98,"('192.168.1.3', 62355)",2.5155885219573975
12.98,"('192.168.1.3', 62355)",2.5155885219573975
-21.94;-17.07;207.37,"('192.168.1.3', 62357)",2.5312089920043945
-23.30;-17.80;206.27,"('192.168.1.3', 62357)",2.5312089920043945
-24.55;-18.47;205.24,"('192.168.1.3', 62357)",2.5312089920043945
-25.70;-18.94;204.17,"('192.168.1.3', 62357)",2.5312089920043945
-26.76;-19.18;203.00,"('192.168.1.3', 62357)",2.5312089920043945
12.98,"('192.168.1.3', 62355)",2.5312089920043945
-27.69;-19.25;201.77,"('192.168.1.3', 62357)",2.5312089920043945
119.71029371384293;166.49941736781935;7.290099021173997,"('192.168.1.3', 51954)",2.5470004081726074
-28.57;-19.19;200.54,"('192.168.1.3', 62357)",2.557037115097046
12.98,"('192.168.1.3', 62355)",2.5787360668182373
-29.55;-19.12;199.39,"('192.168.1.3', 62357)",2.5787360668182373
12.98,"('192.168.1.3', 62355)",2.5787360668182373
-30.68;-19.20;198.34,"('192.168.1.3', 62357)",2.5787360668182373
80.40686573726964;132.7974018382342;3.525423633654177,"('192.168.1.3', 51954)",2.59452223777771
12.98,"('192.168.1.3', 62355)",2.6256046295166016
12.98,"('192.168.1.3', 62355)",2.6256046295166016
12.98,"('192.168.1.3', 62355)",2.6256046295166016
12.97,"('192.168.1.3', 62355)",2.6256046295166016
12.97,"('192.168.1.3', 62355)",2.6256046295166016
12.97,"('192.168.1.3', 62355)",2.6256046295166016
-31.77;-19.59;197.32,"('192.168.1.3', 62357)",2.6256046295166016
12.97,"('192.168.1.3', 62355)",2.6256046295166016
-32.73;-20.13;196.40,"('192.168.1.3', 62357)",2.6256046295166016
-33.52;-20.56;195.51,"('192.168.1.3', 62357)",2.6256046295166016
-34.25;-20.75;194.61,"('192.168.1.3', 62357)",2.6256046295166016
87.51083728850875;177.59739053101396;2.6735488879550644,"('192.168.1.3', 51954)",2.6415719985961914
-34.85;-20.71;193.72,"('192.168.1.3', 62357)",2.6415719985961914
12.97,"('192.168.1.3', 62355)",2.6415719985961914
12.97,"('192.168.1.3', 62355)",2.6415719985961914
-35.30;-20.56;192.80,"('192.168.1.3', 62357)",2.6570820808410645
12.97,"('192.168.1.3', 62355)",2.6570820808410645
-35.66;-20.27;191.87,"('192.168.1.3', 62357)",2.6570820808410645
86.43691264935501;158.59647147548276;7.040939437686063,"('192.168.1.3', 51954)",2.688598394393921
12.97,"('192.168.1.3', 62355)",2.688598394393921
12.97,"('192.168.1.3', 62355)",2.688598394393921
12.97,"('192.168.1.3', 62355)",2.688598394393921
-36.02;-19.99;190.92,"('192.168.1.3', 62357)",2.688598394393921
-36.36;-19.89;190.10,"('192.168.1.3', 62357)",2.688598394393921
12.97,"('192.168.1.3', 62355)",2.7039878368377686
-36.69;-19.97;189.36,"('192.168.1.3', 62357)",2.7039878368377686
12.97,"('192.168.1.3', 62355)",2.7039878368377686
-37.01;-20.22;188.68,"('192.168.1.3', 62357)",2.719599962234497
12.97,"('192.168.1.3', 62355)",2.719599962234497
82.20287213394789;144.40619087346394;14.36971697566247,"('192.168.1.3', 51954)",2.7353572845458984
12.97,"('192.168.1.3', 62355)",2.7353572845458984
12.97,"('192.168.1.3', 62355)",2.757380962371826
12.97,"('192.168.1.3', 62355)",2.7669270038604736
12.97,"('192.168.1.3', 62355)",2.7669270038604736
12.96,"('192.168.1.3', 62355)",2.7669270038604736
76.66302676732863;165.67665025078387;23.036111659898722,"('192.168.1.3', 51954)",2.7828567028045654
12.96,"('192.168.1.3', 62355)",2.7828567028045654
-37.31;-20.51;188.03,"('192.168.1.3', 62357)",2.7828567028045654
-37.55;-20.77;187.41,"('192.168.1.3', 62357)",2.7828567028045654
-37.78;-20.92;186.80,"('192.168.1.3', 62357)",2.7828567028045654
-38.04;-20.97;186.20,"('192.168.1.3', 62357)",2.7828567028045654
-38.36;-21.00;185.61,"('192.168.1.3', 62357)",2.7828567028045654
12.96,"('192.168.1.3', 62355)",2.7982044219970703
-38.69;-21.10;185.09,"('192.168.1.3', 62357)",2.7982044219970703
12.96,"('192.168.1.3', 62355)",2.7982044219970703
-39.02;-21.31;184.61,"('192.168.1.3', 62357)",2.7982044219970703
90.85146694515555;171.01843070068847;31.751031872029273,"('192.168.1.3', 51954)",2.8452348709106445
-39.33;-21.60;184.16,"('192.168.1.3', 62357)",2.8452348709106445
12.96,"('192.168.1.3', 62355)",2.8452348709106445
-39.51;-21.97;183.73,"('192.168.1.3', 62357)",2.8572418689727783
-39.68;-22.19;183.29,"('192.168.1.3', 62357)",2.8572418689727783
12.96,"('192.168.1.3', 62355)",2.8572418689727783
12.96,"('192.168.1.3', 62355)",2.8572418689727783
12.96,"('192.168.1.3', 62355)",2.8572418689727783
12.96,"('192.168.1.3', 62355)",2.8612775802612305
-39.85;-22.30;182.80,"('192.168.1.3', 62357)",2.8612775802612305
12.96,"('192.168.1.3', 62355)",2.8612775802612305
12.96,"('192.168.1.3', 62355)",2.892530918121338
115.62318226222061;160.29437349021012;45.88460568300911,"('192.168.1.3', 51954)",2.892530918121338
12.96,"('192.168.1.3', 62355)",2.892530918121338
-40.03;-22.33;182.36,"('192.168.1.3', 62357)",2.892530918121338
-40.21;-22.42;181.92,"('192.168.1.3', 62357)",2.892530918121338
12.96,"('192.168.1.3', 62355)",2.892530918121338
-40.37;-22.63;181.46,"('192.168.1.3', 62357)",2.892530918121338
12.96,"('192.168.1.3', 62355)",2.9081437587738037
-40.46;-22.93;181.01,"('192.168.1.3', 62357)",2.9081437587738037
12.96,"('192.168.1.3', 62355)",2.923764944076538
-40.48;-23.23;180.54,"('192.168.1.3', 62357)",2.923764944076538
-40.45;-23.46;180.03,"('192.168.1.3', 62357)",2.9394192695617676
155.38598928737014;159.9211322592849;79.72196975016993,"('192.168.1.3', 51954)",2.955125331878662
-40.36;-23.62;179.48,"('192.168.1.3', 62357)",2.9571549892425537
12.96,"('192.168.1.3', 62355)",2.9571549892425537
12.96,"('192.168.1.3', 62355)",2.9571549892425537
12.96,"('192.168.1.3', 62355)",2.9738285541534424
-40.25;-23.71;178.89,"('192.168.1.3', 62357)",2.9743435382843018
12.96,"('192.168.1.3', 62355)",2.9743435382843018
12.96,"('192.168.1.3', 62355)",2.9743435382843018
-40.12;-23.75;178.27,"('192.168.1.3', 62357)",2.976212501525879
12.96,"('192.168.1.3', 62355)",2.976212501525879
-39.94;-23.83;177.61,"('192.168.1.3', 62357)",2.9872517585754395
12.96,"('192.168.1.3', 62355)",2.9872517585754395
166.01116437664368;150.54223874752455;83.024448608527,"('192.168.1.3', 51954)",3.0029056072235107
12.96,"('192.168.1.3', 62355)",3.0185296535491943
12.96,"('192.168.1.3', 62355)",3.0341508388519287
170.80365558123563;159.44019994533795;91.05532921066839,"('192.168.1.3', 51954)",3.050121784210205
12.96,"('192.168.1.3', 62355)",3.057164430618286
12.96,"('192.168.1.3', 62355)",3.057164430618286
12.96,"('192.168.1.3', 62355)",3.057164430618286
12.22,"('192.168.1.3', 62355)",3.057164430618286
12.22,"('192.168.1.3', 62355)",3.066202402114868
12.22,"('192.168.1.3', 62355)",3.066202402114868
12.22,"('192.168.1.3', 62355)",3.0818583965301514
173.17149596218854;157.7059903106499;91.34483410295468,"('192.168.1.3', 51954)",3.0976507663726807
-39.74;-23.96;176.83,"('192.168.1.3', 62357)",3.0976507663726807
12.22,"('192.168.1.3', 62355)",3.0976507663726807
12.22,"('192.168.1.3', 62355)",3.1131021976470947
12.22,"('192.168.1.3', 62355)",3.1131021976470947
12.22,"('192.168.1.3', 62355)",3.12872314453125
12.22,"('192.168.1.3', 62355)",3.12872314453125
168.665316758801;152.84979457001168;89.33948136767805,"('192.168.1.3', 51954)",3.1445767879486084
-39.54;-24.17;176.07,"('192.168.1.3', 62357)",3.1445767879486084
-39.32;-24.44;175.25,"('192.168.1.3', 62357)",3.1445767879486084
-39.11;-24.73;174.38,"('192.168.1.3', 62357)",3.1445767879486084
-38.89;-25.01;173.44,"('192.168.1.3', 62357)",3.1445767879486084
-38.69;-25.26;172.43,"('192.168.1.3', 62357)",3.1445767879486084
-38.52;-25.52;171.37,"('192.168.1.3', 62357)",3.1445767879486084
-38.34;-25.82;170.26,"('192.168.1.3', 62357)",3.1445767879486084
-38.10;-26.20;169.08,"('192.168.1.3', 62357)",3.1445767879486084
9.56,"('192.168.1.3', 62355)",3.1445767879486084
-37.43;-27.34;165.22,"('192.168.1.3', 62357)",3.1445767879486084
9.56,"('192.168.1.3', 62355)",3.1606509685516357
-37.23;-27.73;163.91,"('192.168.1.3', 62357)",3.1606509685516357
9.56,"('192.168.1.3', 62355)",3.1606509685516357
-37.07;-28.17;162.58,"('192.168.1.3', 62357)",3.1763103008270264
9.56,"('192.168.1.3', 62355)",3.1763103008270264
173.6012687358768;156.15671901960263;94.06201955226999,"('192.168.1.3', 51954)",3.1920926570892334
9.56,"('192.168.1.3', 62355)",3.1920926570892334
9.56,"('192.168.1.3', 62355)",3.207517623901367
9.56,"('192.168.1.3', 62355)",3.223172664642334
9.56,"('192.168.1.3', 62355)",3.223172664642334
9.56,"('192.168.1.3', 62355)",3.223172664642334
-36.93;-28.67;161.23,"('192.168.1.3', 62357)",3.223172664642334
-36.78;-29.26;159.83,"('192.168.1.3', 62357)",3.223172664642334
-36.61;-29.89;158.21,"('192.168.1.3', 62357)",3.223172664642334
-36.37;-30.38;156.72,"('192.168.1.3', 62357)",3.2388107776641846
172.88331159321638;161.3082827543252;93.72026618202142,"('192.168.1.3', 51954)",3.2388107776641846
-36.13;-30.67;154.85,"('192.168.1.3', 62357)",3.2388107776641846
7.00,"('192.168.1.3', 62355)",3.2388107776641846
7.00,"('192.168.1.3', 62355)",3.2704906463623047
-35.76;-30.70;152.98,"('192.168.1.3', 62357)",3.2704906463623047
171.0992094067897;162.9201907796323;92.46210341403219,"('192.168.1.3', 51954)",3.286289930343628
7.00,"('192.168.1.3', 62355)",3.286289930343628
7.00,"('192.168.1.3', 62355)",3.286289930343628
7.00,"('192.168.1.3', 62355)",3.301738739013672
7.00,"('192.168.1.3', 62355)",3.301738739013672
7.00,"('192.168.1.3', 62355)",3.301738739013672
-35.38;-30.67;150.98,"('192.168.1.3', 62357)",3.301738739013672
-35.06;-30.83;148.91,"('192.168.1.3', 62357)",3.301738739013672
-34.88;-31.39;146.88,"('192.168.1.3', 62357)",3.301738739013672
-34.86;-32.39;144.96,"('192.168.1.3', 62357)",3.301738739013672
-34.95;-33.66;143.15,"('192.168.1.3', 62357)",3.317389965057373
7.00,"('192.168.1.3', 62355)",3.317389965057373
169.25225067442844;164.03132259710247;91.74245715482783,"('192.168.1.3', 51954)",3.3333077430725098
7.00,"('192.168.1.3', 62355)",3.3333077430725098
-35.12;-34.94;141.36,"('192.168.1.3', 62357)",3.3333077430725098
4.56,"('192.168.1.3', 62355)",3.3333077430725098
-35.33;-36.00;139.40,"('192.168.1.3', 62357)",3.348632574081421
4.56,"('192.168.1.3', 62355)",3.348632574081421
4.56,"('192.168.1.3', 62355)",3.364710569381714
4.56,"('192.168.1.3', 62355)",3.364710569381714
4.56,"('192.168.1.3', 62355)",3.3803348541259766
169.66276117853656;166.76978853854806;92.57451499277317,"('192.168.1.3', 51954)",3.396242141723633
4.56,"('192.168.1.3', 62355)",3.396242141723633
4.56,"('192.168.1.3', 62355)",3.396242141723633
4.56,"('192.168.1.3', 62355)",3.411609649658203
4.56,"('192.168.1.3', 62355)",3.411609649658203
-35.45;-36.53;137.50,"('192.168.1.3', 62357)",3.4272332191467285
-35.54;-36.66;135.57,"('192.168.1.3', 62357)",3.4272332191467285
-35.55;-36.62;133.66,"('192.168.1.3', 62357)",3.4272332191467285
-35.47;-36.80;131.90,"('192.168.1.3', 62357)",3.4272332191467285
-35.41;-37.32;130.37,"('192.168.1.3', 62357)",3.4272332191467285
-35.44;-38.15;129.09,"('192.168.1.3', 62357)",3.4272332191467285
2.38,"('192.168.1.3', 62355)",3.4272332191467285
-35.52;-39.22;128.03,"('192.168.1.3', 62357)",3.4272332191467285
167.4432891291215;166.94952066996896;91.64813817403353,"('192.168.1.3', 51954)",3.443072557449341
2.38,"('192.168.1.3', 62355)",3.443072557449341
2.38,"('192.168.1.3', 62355)",3.443072557449341
-35.59;-40.46;127.00,"('192.168.1.3', 62357)",3.459151268005371
2.38,"('192.168.1.3', 62355)",3.459151268005371
-35.58;-41.46;126.08,"('192.168.1.3', 62357)",3.4748106002807617
-35.44;-42.10;125.19,"('192.168.1.3', 62357)",3.4748106002807617
2.38,"('192.168.1.3', 62355)",3.4748106002807617
2.38,"('192.168.1.3', 62355)",3.4748106002807617
167.48361752755122;164.24260442787332;91.89425493475875,"('192.168.1.3', 51954)",3.4909281730651855
-35.07;-42.50;124.27,"('192.168.1.3', 62357)",3.5068070888519287
2.38,"('192.168.1.3', 62355)",3.5068070888519287
-34.60;-42.58;123.36,"('192.168.1.3', 62357)",3.5068070888519287
2.38,"('192.168.1.3', 62355)",3.5068070888519287
0.86,"('192.168.1.3', 62355)",3.5068070888519287
-34.08;-42.59;122.50,"('192.168.1.3', 62357)",3.5068070888519287
0.86,"('192.168.1.3', 62355)",3.5224668979644775
-33.49;-42.80;121.82,"('192.168.1.3', 62357)",3.5224668979644775
167.02771688400244;164.24995850758071;91.37502115255205,"('192.168.1.3', 51954)",3.538346529006958
0.86,"('192.168.1.3', 62355)",3.538346529006958
0.86,"('192.168.1.3', 62355)",3.557753562927246
0.86,"('192.168.1.3', 62355)",3.557753562927246
0.86,"('192.168.1.3', 62355)",3.5854671001434326
0.86,"('192.168.1.3', 62355)",3.5854671001434326
0.86,"('192.168.1.3', 62355)",3.5854671001434326
0.86,"('192.168.1.3', 62355)",3.601069688796997
167.16933231173488;162.93505795373292;91.60334021585857,"('192.168.1.3', 51954)",3.6169822216033936
0.30,"('192.168.1.3', 62355)",3.6169822216033936
0.30,"('192.168.1.3', 62355)",3.6169822216033936
0.30,"('192.168.1.3', 62355)",3.632326364517212
0.30,"('192.168.1.3', 62355)",3.632326364517212
0.30,"('192.168.1.3', 62355)",3.6579413414001465
167.08955521882598;161.99112742243807;92.33887549297765,"('192.168.1.3', 51954)",3.6642348766326904
0.30,"('192.168.1.3', 62355)",3.6642348766326904
0.30,"('192.168.1.3', 62355)",3.6642348766326904
0.30,"('192.168.1.3', 62355)",3.679892063140869
-32.89;-43.32;121.25,"('192.168.1.3', 62357)",3.679892063140869
-32.27;-44.06;120.75,"('192.168.1.3', 62357)",3.679892063140869
-31.55;-44.82;120.25,"('192.168.1.3', 62357)",3.679892063140869
-30.75;-45.24;119.67,"('192.168.1.3', 62357)",3.679892063140869
-29.88;-45.20;119.01,"('192.168.1.3', 62357)",3.679892063140869
-28.99;-44.82;118.32,"('192.168.1.3', 62357)",3.679892063140869
-28.13;-44.48;117.57,"('192.168.1.3', 62357)",3.679892063140869
-27.32;-44.52;116.89,"('192.168.1.3', 62357)",3.679892063140869
0.30,"('192.168.1.3', 62355)",3.679892063140869
-24.25;-47.94;112.86,"('192.168.1.3', 62357)",3.6955134868621826
0.24,"('192.168.1.3', 62355)",3.6955134868621826
122.70383132757124;172.96749915023943;32.8136633582414,"('192.168.1.3', 51954)",3.7114241123199463
0.24,"('192.168.1.3', 62355)",3.726757764816284
0.24,"('192.168.1.3', 62355)",3.726757764816284
-23.78;-48.26;111.82,"('192.168.1.3', 62357)",3.726757764816284
-23.33;-48.81;110.75,"('192.168.1.3', 62357)",3.726757764816284
0.24,"('192.168.1.3', 62355)",3.726757764816284
-22.94;-49.84;109.70,"('192.168.1.3', 62357)",3.7423782348632812
0.24,"('192.168.1.3', 62355)",3.7423782348632812
112.41859145722344;178.38281864346126;27.86804255995696,"('192.168.1.3', 51954)",3.7580978870391846
0.24,"('192.168.1.3', 62355)",3.7580978870391846
-22.59;-51.50;108.53,"('192.168.1.3', 62357)",3.7580978870391846
-22.24;-53.31;107.38,"('192.168.1.3', 62357)",3.7580978870391846
0.24,"('192.168.1.3', 62355)",3.7580978870391846
0.24,"('192.168.1.3', 62355)",3.7737560272216797
-21.89;-54.99;106.10,"('192.168.1.3', 62357)",3.7737560272216797
0.24,"('192.168.1.3', 62355)",3.7737560272216797
-21.51;-56.31;104.67,"('192.168.1.3', 62357)",3.7893760204315186
0.24,"('192.168.1.3', 62355)",3.7893760204315186
0.24,"('192.168.1.3', 62355)",3.820626735687256
117.56515539593624;168.91406491547224;29.74241142118376,"('192.168.1.3', 51954)",3.820626735687256
0.24,"('192.168.1.3', 62355)",3.820626735687256
-21.05;-57.27;103.14,"('192.168.1.3', 62357)",3.820626735687256
-20.55;-58.21;101.48,"('192.168.1.3', 62357)",3.820626735687256
0.24,"('192.168.1.3', 62355)",3.820626735687256
-19.98;-59.25;99.97,"('192.168.1.3', 62357)",3.836266279220581
0.24,"('192.168.1.3', 62355)",3.836266279220581
-19.35;-60.45;98.49,"('192.168.1.3', 62357)",3.836266279220581
0.24,"('192.168.1.3', 62355)",3.8518736362457275
0.24,"('192.168.1.3', 62355)",3.8679630756378174
-18.62;-61.73;96.99,"('192.168.1.3', 62357)",3.8679630756378174
0.24,"('192.168.1.3', 62355)",3.8679630756378174
-17.80;-62.90;95.45,"('192.168.1.3', 62357)",3.8679630756378174
0.24,"('192.168.1.3', 62355)",3.8679630756378174
-16.88;-63.90;93.72,"('192.168.1.3', 62357)",3.883620500564575
0.26,"('192.168.1.3', 62355)",3.883620500564575
-15.87;-64.56;92.08,"('192.168.1.3', 62357)",3.8993945121765137
115.0985203639548;175.47453427767678;20.417720775730572,"('192.168.1.3', 51954)",3.9148571491241455
0.26,"('192.168.1.3', 62355)",3.9148571491241455
0.26,"('192.168.1.3', 62355)",3.9148571491241455
0.26,"('192.168.1.3', 62355)",3.9148571491241455
0.26,"('192.168.1.3', 62355)",3.93047833442688
-14.74;-65.09;90.43,"('192.168.1.3', 62357)",3.93047833442688
0.26,"('192.168.1.3', 62355)",3.9460997581481934
0.26,"('192.168.1.3', 62355)",3.9460997581481934
-13.54;-65.63;88.81,"('192.168.1.3', 62357)",3.9460997581481934
-12.30;-66.27;87.25,"('192.168.1.3', 62357)",3.9460997581481934
-11.03;-67.20;85.61,"('192.168.1.3', 62357)",3.9460997581481934
125.20623726167858;159.36147980553;6.860733431801975,"('192.168.1.3', 51954)",3.962167739868164
0.26,"('192.168.1.3', 62355)",3.962167739868164
-9.85;-68.16;84.11,"('192.168.1.3', 62357)",3.962167739868164
0.26,"('192.168.1.3', 62355)",3.962167739868164
-8.73;-69.01;82.62,"('192.168.1.3', 62357)",3.9777913093566895
0.28,"('192.168.1.3', 62355)",3.9777913093566895
0.28,"('192.168.1.3', 62355)",3.993412733078003
-7.67;-69.64;81.15,"('192.168.1.3', 62357)",3.993412733078003
0.28,"('192.168.1.3', 62355)",4.012021541595459
-4.55;-68.50;79.69,"('192.168.1.3', 62357)",4.012021541595459
-1.64;-67.25;78.26,"('192.168.1.3', 62357)",4.014439344406128
0.28,"('192.168.1.3', 62355)",4.014439344406128
135.82858304642554;159.23327259745787;3.3271341225942592,"('192.168.1.3', 51954)",4.024975538253784
1.11;-65.68;76.75,"('192.168.1.3', 62357)",4.024975538253784
3.74;-63.97;75.35,"('192.168.1.3', 62357)",4.056254148483276
0.28,"('192.168.1.3', 62355)",4.056254148483276
0.28,"('192.168.1.3', 62355)",4.058785676956177
0.28,"('192.168.1.3', 62355)",4.058785676956177
6.28;-62.18;73.96,"('192.168.1.3', 62357)",4.058785676956177
0.28,"('192.168.1.3', 62355)",4.058785676956177
8.70;-60.39;72.58,"('192.168.1.3', 62357)",4.072324752807617
129.00085053294893;161.08559977828142;3.4236847867922235,"('192.168.1.3', 51954)",4.087981700897217
0.28,"('192.168.1.3', 62355)",4.087981700897217
11.01;-58.71;71.22,"('192.168.1.3', 62357)",4.087981700897217
0.29,"('192.168.1.3', 62355)",4.087981700897217
13.19;-57.08;69.91,"('192.168.1.3', 62357)",4.103571176528931
0.29,"('192.168.1.3', 62355)",4.103571176528931
0.29,"('192.168.1.3', 62355)",4.103571176528931
0.29,"('192.168.1.3', 62355)",4.103571176528931
15.22;-55.52;68.65,"('192.168.1.3', 62357)",4.103571176528931
0.29,"('192.168.1.3', 62355)",4.119223594665527
112.90697649194672;162.16776919900167;2.3288663396120866,"('192.168.1.3', 51954)",4.135087251663208
17.16;-54.06;67.45,"('192.168.1.3', 62357)",4.135087251663208
0.29,"('192.168.1.3', 62355)",4.135087251663208
18.93;-52.58;66.20,"('192.168.1.3', 62357)",4.135087251663208
0.29,"('192.168.1.3', 62355)",4.135087251663208
20.66;-51.29;65.11,"('192.168.1.3', 62357)",4.150468587875366
0.29,"('192.168.1.3', 62355)",4.150468587875366
0.30,"('192.168.1.3', 62355)",4.166540622711182
99.60169398524278;126.58020942872714;12.15671790354513,"('192.168.1.3', 51954)",4.182490348815918
22.31;-50.12;64.10,"('192.168.1.3', 62357)",4.182490348815918
0.30,"('192.168.1.3', 62355)",4.182490348815918
23.86;-49.03;63.16,"('192.168.1.3', 62357)",4.182490348815918
0.30,"('192.168.1.3', 62355)",4.182490348815918
23.62;-49.79;62.30,"('192.168.1.3', 62357)",4.182490348815918
0.30,"('192.168.1.3', 62355)",4.182490348815918
23.35;-50.40;61.49,"('192.168.1.3', 62357)",4.197818756103516
0.30,"('192.168.1.3', 62355)",4.197818756103516
0.30,"('192.168.1.3', 62355)",4.21343994140625
23.05;-50.86;60.69,"('192.168.1.3', 62357)",4.21343994140625
0.30,"('192.168.1.3', 62355)",4.21343994140625
22.82;-51.17;60.00,"('192.168.1.3', 62357)",4.229029655456543
0.30,"('192.168.1.3', 62355)",4.229029655456543
85.91564188700306;132.36324157385954;18.312169834773822,"('192.168.1.3', 51954)",4.245034217834473
0.30,"('192.168.1.3', 62355)",4.245034217834473
22.60;-51.44;59.36,"('192.168.1.3', 62357)",4.245034217834473
0.30,"('192.168.1.3', 62355)",4.259071588516235
22.40;-51.73;58.76,"('192.168.1.3', 62357)",4.259071588516235
22.20;-52.06;58.22,"('192.168.1.3', 62357)",4.2611083984375
0.30,"('192.168.1.3', 62355)",4.2611083984375
0.30,"('192.168.1.3', 62355)",4.276767253875732
21.93;-52.49;57.70,"('192.168.1.3', 62357)",4.276767253875732
85.59970203383318;130.87198135321236;21.42697761164621,"('192.168.1.3', 51954)",4.292705059051514
0.30,"('192.168.1.3', 62355)",4.292705059051514
21.69;-52.94;57.27,"('192.168.1.3', 62357)",4.292705059051514
0.30,"('192.168.1.3', 62355)",4.292705059051514
21.47;-53.44;56.88,"('192.168.1.3', 62357)",4.30797815322876
0.30,"('192.168.1.3', 62355)",4.30797815322876
0.30,"('192.168.1.3', 62355)",4.3236284255981445
21.29;-54.03;56.53,"('192.168.1.3', 62357)",4.3236284255981445
0.30,"('192.168.1.3', 62355)",4.3236284255981445
21.16;-54.72;56.20,"('192.168.1.3', 62357)",4.3236284255981445
87.8975944071625;136.31248572118056;24.562906176933076,"('192.168.1.3', 51954)",4.339462041854858
0.30,"('192.168.1.3', 62355)",4.339462041854858
21.08;-55.51;55.85,"('192.168.1.3', 62357)",4.354872703552246
0.31,"('192.168.1.3', 62355)",4.354872703552246
0.31,"('192.168.1.3', 62355)",4.359411954879761
21.01;-56.42;55.48,"('192.168.1.3', 62357)",4.359411954879761
0.31,"('192.168.1.3', 62355)",4.370950698852539
77.80019901279331;136.0067231879026;28.677042065245967,"('192.168.1.3', 51954)",4.386754512786865
21.00;-57.16;55.13,"('192.168.1.3', 62357)",4.386754512786865
20.99;-57.75;54.79,"('192.168.1.3', 62357)",4.386754512786865
21.00;-58.18;54.48,"('192.168.1.3', 62357)",4.402227163314819
0.31,"('192.168.1.3', 62355)",4.402227163314819
0.31,"('192.168.1.3', 62355)",4.402227163314819
0.31,"('192.168.1.3', 62355)",4.402227163314819
0.31,"('192.168.1.3', 62355)",4.402227163314819
21.02;-58.46;54.26,"('192.168.1.3', 62357)",4.402227163314819
0.31,"('192.168.1.3', 62355)",4.43347430229187
21.06;-58.55;54.15,"('192.168.1.3', 62357)",4.43347430229187
0.31,"('192.168.1.3', 62355)",4.449061870574951
